turn,card1,card2,chooser,metric,value1,value2,div1,div2,winner
1,3;euripides-electra;9;2;0.5;0.8;1.5;8,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,1,averagePathLength,1.5,1.58,0.2487500000000007,0.16875000000000062,1
2,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,27;strindberg-miss-julie;3;1;1;1;1;2,1,size,115.0,3.0,77.78125,-34.21875,1
3,28;galdos-electra;15;3;0.53;0.85;1.48;13,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,1,averagePathLength,1.48,1.56,0.2687500000000007,0.18875000000000064,1
4,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,1,averagePathLength,1.2,2.49,0.5487500000000007,-0.7412499999999995,1
5,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,1,averagePathLength,1.42,1.66,0.32875000000000076,0.08875000000000077,1
6,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,9;racine-andromaque;8;3;0.43;0.64;1.79;5,1,diameter,4.0,3.0,0.875,-0.125,1
7,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,1,maxDegree,30.0,21.0,4.46875,-4.53125,1
8,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,1,maxDegree,42.0,43.0,16.46875,17.46875,2
9,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,2,averagePathLength,1.28,1.47,0.46875000000000067,0.2787500000000007,1
10,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,1,averagePathLength,1.39,1.92,0.3587500000000008,-0.17124999999999924,1
11,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,maxDegree,26.0,106.0,0.46875,80.46875,2
12,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,2,maxDegree,12.0,33.0,-13.53125,7.46875,2
13,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,2,maxDegree,15.0,99.0,-10.53125,73.46875,2
14,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,2,diameter,3.0,5.0,-0.125,1.875,2
15,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,2,maxDegree,14.0,41.0,-11.53125,15.46875,2
16,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,2,size,16.0,79.0,-21.21875,41.78125,2
17,3;euripides-electra;9;2;0.5;0.8;1.5;8,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,2,maxDegree,8.0,42.0,-17.53125,16.46875,2
18,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,2,maxDegree,7.0,43.0,-18.53125,17.46875,2
19,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,2,maxDegree,67.0,26.0,41.46875,0.46875,1
20,27;strindberg-miss-julie;3;1;1;1;1;2,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,averagePathLength,1.0,2.83,0.7487500000000007,-1.0812499999999994,1
21,28;galdos-electra;15;3;0.53;0.85;1.48;13,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,1,averagePathLength,1.48,1.53,0.2687500000000007,0.21875000000000067,1
22,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,1,averagePathLength,1.56,1.69,0.18875000000000064,0.058750000000000746,1
23,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,1,averagePathLength,1.2,1.28,0.5487500000000007,0.46875000000000067,1
24,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,1,size,79.0,103.0,41.78125,65.78125,2
25,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,2,maxDegree,11.0,30.0,-14.53125,4.46875,2
26,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,2,diameter,3.0,5.0,-0.125,1.875,2
27,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,2,averagePathLength,2.11,1.66,-0.3612499999999992,0.08875000000000077,2
28,9;racine-andromaque;8;3;0.43;0.64;1.79;5,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,2,maxDegree,5.0,41.0,-20.53125,15.46875,2
29,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,2,averageClustering,0.89,0.82,0.05093750000000019,-0.01906249999999987,1
30,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,1,diameter,4.0,6.0,0.875,2.875,2
31,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,3;euripides-electra;9;2;0.5;0.8;1.5;8,2,averagePathLength,1.28,1.5,0.46875000000000067,0.2487500000000007,1
