turn,card1,card2,chooser,metric,value1,value2,div1,div2,winner
1,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,1,maxDegree,99.0,67.0,73.46875,41.46875,1
2,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,1,averagePathLength,1.39,1.28,0.3587500000000008,0.46875000000000067,2
3,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,28;galdos-electra;15;3;0.53;0.85;1.48;13,2,averagePathLength,1.56,1.48,0.18875000000000064,0.2687500000000007,2
4,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,2,size,30.0,259.0,-7.21875,221.78125,2
5,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,2,diameter,3.0,4.0,-0.125,0.875,2
6,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,27;strindberg-miss-julie;3;1;1;1;1;2,2,averagePathLength,1.42,1.0,0.32875000000000076,0.7487500000000007,2
7,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,2,maxDegree,14.0,26.0,-11.53125,0.46875,2
8,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,2,diameter,6.0,4.0,2.875,0.875,1
9,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,1,averagePathLength,1.53,1.58,0.21875000000000067,0.16875000000000062,1
10,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,1,maxDegree,41.0,14.0,15.46875,-11.53125,1
11,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,1,averagePathLength,1.47,1.7,0.2787500000000007,0.04875000000000074,1
