turn,card1,card2,chooser,metric,value1,value2,div1,div2,winner
45,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,2,averagePathLength,1.52,1.66,0.22875000000000068,0.08875000000000077,1
46,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,1,size,79.0,16.0,41.78125,-21.21875,1
47,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,1,diameter,4.0,2.0,0.875,-1.125,1
48,27;strindberg-miss-julie;3;1;1;1;1;2,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,1,averagePathLength,1.0,1.61,0.7487500000000007,0.1387500000000006,1
49,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,1,averagePathLength,1.53,1.78,0.21875000000000067,-0.031249999999999334,1
50,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,1,maxDegree,26.0,21.0,0.46875,-4.53125,1
51,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,28;galdos-electra;15;3;0.53;0.85;1.48;13,1,averagePathLength,1.66,1.48,0.08875000000000077,0.2687500000000007,2
52,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,2,diameter,6.0,5.0,2.875,1.875,1
53,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,3;euripides-electra;9;2;0.5;0.8;1.5;8,1,averageClustering,0.82,0.8,-0.01906249999999987,-0.03906249999999978,1
54,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,1,diameter,4.0,4.0,0.875,0.875,0
55,27;strindberg-miss-julie;3;1;1;1;1;2,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,2,averagePathLength,1.0,1.47,0.7487500000000007,0.2787500000000007,1
56,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,1,maxDegree,43.0,30.0,17.46875,4.46875,1
57,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,1,averagePathLength,1.53,1.7,0.21875000000000067,0.04875000000000074,1
58,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,1,maxDegree,99.0,11.0,73.46875,-14.53125,1
59,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,1,maxDegree,26.0,24.0,0.46875,-1.53125,1
60,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,1,averagePathLength,1.66,1.7,0.08875000000000077,0.04875000000000074,1
61,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,1,size,79.0,17.0,41.78125,-20.21875,1
62,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,1,diameter,5.0,2.0,1.875,-1.125,1
63,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,1,averageClustering,0.82,0.86,-0.01906249999999987,0.020937500000000164,2
64,3;euripides-electra;9;2;0.5;0.8;1.5;8,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,2,diameter,2.0,4.0,-1.125,0.875,2
65,27;strindberg-miss-julie;3;1;1;1;1;2,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,2,maxDegree,2.0,41.0,-23.53125,15.46875,2
66,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,9;racine-andromaque;8;3;0.43;0.64;1.79;5,2,density,0.53,0.43,0.11374999999999996,0.013749999999999929,1
67,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,1,maxDegree,43.0,7.0,17.46875,-18.53125,1
68,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,maxDegree,30.0,106.0,4.46875,80.46875,2
69,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,2,averagePathLength,1.53,1.39,0.21875000000000067,0.3587500000000008,2
70,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,2,size,34.0,79.0,-3.21875,41.78125,2
71,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,2,averagePathLength,1.78,1.66,-0.031249999999999334,0.08875000000000077,2
72,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,28;galdos-electra;15;3;0.53;0.85;1.48;13,2,averagePathLength,1.42,1.48,0.32875000000000076,0.2687500000000007,1
73,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,1,maxDegree,26.0,14.0,0.46875,-11.53125,1
74,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,1,averageClustering,0.89,0.91,0.05093750000000019,0.07093750000000021,2
75,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,2,averagePathLength,1.66,1.56,0.08875000000000077,0.18875000000000064,2
76,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,2,averagePathLength,1.7,1.2,0.04875000000000074,0.5487500000000007,2
77,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,2,averageClustering,0.92,0.82,0.08093750000000022,-0.01906249999999987,1
78,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,1,averagePathLength,1.28,1.28,0.46875000000000067,0.46875000000000067,0
79,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,1,maxDegree,33.0,21.0,7.46875,-4.53125,1
80,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,27;strindberg-miss-julie;3;1;1;1;1;2,1,averagePathLength,1.47,1.0,0.2787500000000007,0.7487500000000007,2
81,9;racine-andromaque;8;3;0.43;0.64;1.79;5,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,2,maxDegree,5.0,41.0,-20.53125,15.46875,2
82,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,2,maxDegree,43.0,30.0,17.46875,4.46875,1
83,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,averagePathLength,1.58,2.83,0.16875000000000062,-1.0812499999999994,1
84,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,1,averagePathLength,1.42,1.53,0.32875000000000076,0.21875000000000067,1
85,28;galdos-electra;15;3;0.53;0.85;1.48;13,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,1,averagePathLength,1.48,1.39,0.2687500000000007,0.3587500000000008,2
86,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,2,maxDegree,26.0,30.0,0.46875,4.46875,2
87,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,2,size,24.0,79.0,-13.21875,41.78125,2
88,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,2,maxDegree,29.0,99.0,3.46875,73.46875,2
89,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,2,averagePathLength,1.78,1.66,-0.031249999999999334,0.08875000000000077,2
90,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,2,averageClustering,0.91,0.89,0.07093750000000021,0.05093750000000019,1
91,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,1,averagePathLength,1.28,1.91,0.46875000000000067,-0.16124999999999923,1
92,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,1,diameter,5.0,3.0,1.875,-0.125,1
93,3;euripides-electra;9;2;0.5;0.8;1.5;8,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,1,averagePathLength,1.5,1.56,0.2487500000000007,0.18875000000000064,1
94,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,1,maxDegree,33.0,67.0,7.46875,41.46875,2
95,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,2,averagePathLength,1.71,1.2,0.03875000000000073,0.5487500000000007,2
96,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,2,averagePathLength,1.61,1.47,0.1387500000000006,0.2787500000000007,2
97,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,27;strindberg-miss-julie;3;1;1;1;1;2,2,averagePathLength,1.95,1.0,-0.20124999999999926,0.7487500000000007,2
98,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,9;racine-andromaque;8;3;0.43;0.64;1.79;5,2,density,0.44,0.43,0.023749999999999938,0.013749999999999929,1
99,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,1,size,259.0,43.0,221.78125,5.78125,1
100,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,28;galdos-electra;15;3;0.53;0.85;1.48;13,1,averagePathLength,1.42,1.48,0.32875000000000076,0.2687500000000007,1
101,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,1,averagePathLength,1.53,1.39,0.21875000000000067,0.3587500000000008,2
102,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,2,maxDegree,15.0,26.0,-10.53125,0.46875,2
103,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,2,maxDegree,24.0,30.0,-1.53125,4.46875,2
104,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,2,diameter,2.0,4.0,-1.125,0.875,2
105,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,2,size,46.0,79.0,8.78125,41.78125,2
106,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,2,size,11.0,79.0,-26.21875,41.78125,2
107,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,2,maxDegree,21.0,99.0,-4.53125,73.46875,2
108,3;euripides-electra;9;2;0.5;0.8;1.5;8,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,2,averageClustering,0.8,0.82,-0.03906249999999978,-0.01906249999999987,2
109,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,2,averagePathLength,1.56,1.66,0.18875000000000064,0.08875000000000077,1
110,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,1,averagePathLength,1.58,1.69,0.16875000000000062,0.058750000000000746,1
111,9;racine-andromaque;8;3;0.43;0.64;1.79;5,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,1,density,0.43,0.2,0.013749999999999929,-0.21625000000000005,1
112,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,1,size,259.0,25.0,221.78125,-12.21875,1
113,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,1,maxDegree,41.0,4.0,15.46875,-21.53125,1
114,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,1,averagePathLength,1.42,1.61,0.32875000000000076,0.1387500000000006,1
115,28;galdos-electra;15;3;0.53;0.85;1.48;13,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,1,averagePathLength,1.48,1.47,0.2687500000000007,0.2787500000000007,2
116,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,2,maxDegree,8.0,30.0,-17.53125,4.46875,2
117,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,27;strindberg-miss-julie;3;1;1;1;1;2,2,averagePathLength,1.66,1.0,0.08875000000000077,0.7487500000000007,2
118,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,2,averagePathLength,1.58,1.53,0.16875000000000062,0.21875000000000067,2
119,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,2,averagePathLength,1.69,1.39,0.058750000000000746,0.3587500000000008,2
120,9;racine-andromaque;8;3;0.43;0.64;1.79;5,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,2,averagePathLength,1.79,1.28,-0.04124999999999934,0.46875000000000067,2
121,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,2,maxDegree,67.0,26.0,41.46875,0.46875,1
122,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,1,size,259.0,30.0,221.78125,-7.21875,1
123,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,1,diameter,4.0,3.0,0.875,-0.125,1
124,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,1,maxDegree,41.0,12.0,15.46875,-13.53125,1
125,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,1,averagePathLength,1.2,2.11,0.5487500000000007,-0.3612499999999992,1
126,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,1,averagePathLength,1.42,1.91,0.32875000000000076,-0.16124999999999923,1
127,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,1,maxDegree,43.0,46.0,17.46875,20.46875,2
128,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,2,diameter,3.0,5.0,-0.125,1.875,2
129,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,2,size,30.0,79.0,-7.21875,41.78125,2
130,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,2,averagePathLength,2.83,1.66,-1.0812499999999994,0.08875000000000077,2
131,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,2,maxDegree,24.0,99.0,-1.53125,73.46875,2
132,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,3;euripides-electra;9;2;0.5;0.8;1.5;8,2,averagePathLength,1.71,1.5,0.03875000000000073,0.2487500000000007,2
133,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,2,averageClustering,0.86,0.82,0.020937500000000164,-0.01906249999999987,1
134,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,28;galdos-electra;15;3;0.53;0.85;1.48;13,1,maxDegree,41.0,13.0,15.46875,-12.53125,1
135,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,1,averagePathLength,1.28,1.47,0.46875000000000067,0.2787500000000007,1
136,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,1,averagePathLength,1.2,1.56,0.5487500000000007,0.18875000000000064,1
137,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,1,diameter,4.0,3.0,0.875,-0.125,1
138,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,1,averagePathLength,1.42,1.66,0.32875000000000076,0.08875000000000077,1
