10;moliere-the-miser;13;2;0.62;0.83;1.39;12
27;strindberg-miss-julie;3;1;1;1;1;2
7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21
2;sophocles-antigone;9;3;0.44;0.78;1.58;7
29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3
23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21
12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11
1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5
30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12
26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14
20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106
15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12
21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26
31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30
5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42
13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46
