turn,card1,card2,chooser,metric,value1,value2,div1,div2,winner
41,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,2,averagePathLength,1.52,1.2,0.22875000000000068,0.5487500000000007,2
42,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,2,maxDegree,106.0,42.0,80.46875,16.46875,1
43,9;racine-andromaque;8;3;0.43;0.64;1.79;5,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,1,density,0.43,0.44,0.013749999999999929,0.023749999999999938,2
44,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,28;galdos-electra;15;3;0.53;0.85;1.48;13,2,averagePathLength,1.28,1.48,0.46875000000000067,0.2687500000000007,1
45,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,1,averagePathLength,1.39,2.11,0.3587500000000008,-0.3612499999999992,1
46,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,1,averagePathLength,1.42,2.81,0.32875000000000076,-1.0612499999999994,1
47,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,1,averageClustering,0.89,0.86,0.05093750000000019,0.020937500000000164,1
48,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,1,maxDegree,99.0,26.0,73.46875,0.46875,1
49,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,1,size,79.0,5.0,41.78125,-32.21875,1
50,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,9;racine-andromaque;8;3;0.43;0.64;1.79;5,1,averagePathLength,1.66,1.79,0.08875000000000077,-0.04124999999999934,1
51,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,1,averageClustering,0.82,0.78,-0.01906249999999987,-0.059062499999999796,1
