turn,card1,card2,chooser,metric,value1,value2,div1,div2,winner
1,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,9;racine-andromaque;8;3;0.43;0.64;1.79;5,1,maxDegree,33.0,5.0,7.46875,-20.53125,1
2,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,maxDegree,42.0,106.0,16.46875,80.46875,2
3,28;galdos-electra;15;3;0.53;0.85;1.48;13,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,2,averagePathLength,1.48,1.2,0.2687500000000007,0.5487500000000007,2
4,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,2,maxDegree,14.0,30.0,-11.53125,4.46875,2
5,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,2,size,14.0,79.0,-23.21875,41.78125,2
6,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,2,averagePathLength,1.39,1.58,0.3587500000000008,0.16875000000000062,1
7,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,1,diameter,4.0,3.0,0.875,-0.125,1
8,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,1,averagePathLength,1.66,1.47,0.08875000000000077,0.2787500000000007,2
9,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,2,averageClustering,0.89,0.82,0.05093750000000019,-0.01906249999999987,1
10,3;euripides-electra;9;2;0.5;0.8;1.5;8,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,1,averagePathLength,1.5,1.52,0.2487500000000007,0.22875000000000068,1
11,27;strindberg-miss-julie;3;1;1;1;1;2,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,1,averagePathLength,1.0,1.62,0.7487500000000007,0.1287500000000006,1
12,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,1,averagePathLength,1.53,1.78,0.21875000000000067,-0.031249999999999334,1
13,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,1,size,115.0,35.0,77.78125,-2.21875,1
14,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,1,diameter,5.0,3.0,1.875,-0.125,1
15,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,1,maxDegree,43.0,29.0,17.46875,3.46875,1
16,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,1,diameter,4.0,2.0,0.875,-1.125,1
17,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,1,maxDegree,33.0,42.0,7.46875,16.46875,2
18,9;racine-andromaque;8;3;0.43;0.64;1.79;5,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,2,size,8.0,259.0,-29.21875,221.78125,2
19,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,28;galdos-electra;15;3;0.53;0.85;1.48;13,2,averagePathLength,1.39,1.48,0.3587500000000008,0.2687500000000007,1
20,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,1,averagePathLength,1.58,1.2,0.16875000000000062,0.5487500000000007,2
21,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,2,averagePathLength,2.11,1.66,-0.3612499999999992,0.08875000000000077,2
22,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,2,maxDegree,15.0,30.0,-10.53125,4.46875,2
23,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,2,averagePathLength,1.92,1.28,-0.17124999999999924,0.46875000000000067,2
24,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,2,size,16.0,79.0,-21.21875,41.78125,2
25,3;euripides-electra;9;2;0.5;0.8;1.5;8,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,2,averagePathLength,1.5,1.66,0.2487500000000007,0.08875000000000077,1
26,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,1,maxDegree,26.0,5.0,0.46875,-20.53125,1
27,27;strindberg-miss-julie;3;1;1;1;1;2,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,1,averagePathLength,1.0,1.69,0.7487500000000007,0.058750000000000746,1
28,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,1,maxDegree,41.0,42.0,15.46875,16.46875,2
29,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,9;racine-andromaque;8;3;0.43;0.64;1.79;5,2,density,0.54,0.43,0.12374999999999997,0.013749999999999929,1
30,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,maxDegree,99.0,106.0,73.46875,80.46875,2
31,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,2,averagePathLength,1.7,1.58,0.04875000000000074,0.16875000000000062,2
32,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,2,averagePathLength,1.95,1.2,-0.20124999999999926,0.5487500000000007,2
33,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,2,diameter,5.0,4.0,1.875,0.875,1
34,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,1,averagePathLength,1.42,1.66,0.32875000000000076,0.08875000000000077,1
35,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,1,maxDegree,43.0,15.0,17.46875,-10.53125,1
36,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,1,size,79.0,34.0,41.78125,-3.21875,1
37,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,1,diameter,4.0,3.0,0.875,-0.125,1
38,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,1,averagePathLength,1.56,1.28,0.18875000000000064,0.46875000000000067,2
39,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,2,averageClustering,0.83,0.82,-0.009062499999999862,-0.01906249999999987,1
40,28;galdos-electra;15;3;0.53;0.85;1.48;13,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,1,averagePathLength,1.48,2.49,0.2687500000000007,-0.7412499999999995,1
41,3;euripides-electra;9;2;0.5;0.8;1.5;8,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,1,averagePathLength,1.5,1.62,0.2487500000000007,0.1287500000000006,1
42,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,1,averagePathLength,1.66,1.91,0.08875000000000077,-0.16124999999999923,1
43,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,1,maxDegree,26.0,99.0,0.46875,73.46875,2
44,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,2,size,6.0,259.0,-31.21875,221.78125,2
45,27;strindberg-miss-julie;3;1;1;1;1;2,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,2,size,3.0,115.0,-34.21875,77.78125,2
46,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,2,averagePathLength,1.69,1.58,0.058750000000000746,0.16875000000000062,2
47,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,2,maxDegree,12.0,30.0,-13.53125,4.46875,2
48,9;racine-andromaque;8;3;0.43;0.64;1.79;5,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,2,averagePathLength,1.79,1.2,-0.04124999999999934,0.5487500000000007,2
49,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,2,averagePathLength,2.81,1.56,-1.0612499999999994,0.18875000000000064,2
50,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,2,averagePathLength,2.11,1.28,-0.3612499999999992,0.46875000000000067,2
51,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,2,maxDegree,11.0,26.0,-14.53125,0.46875,2
52,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,2,maxDegree,14.0,99.0,-11.53125,73.46875,2
