turn,card1,card2,chooser,metric,value1,value2,div1,div2,winner
1,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,1,averageClustering,0.89,0.81,0.05093750000000019,-0.02906249999999977,1
2,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,averagePathLength,1.66,2.83,0.08875000000000077,-1.0812499999999994,1
3,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,1,averagePathLength,1.47,1.7,0.2787500000000007,0.04875000000000074,1
4,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,1,diameter,4.0,3.0,0.875,-0.125,1
5,3;euripides-electra;9;2;0.5;0.8;1.5;8,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,1,averagePathLength,1.5,1.66,0.2487500000000007,0.08875000000000077,1
6,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,1,maxDegree,42.0,12.0,16.46875,-13.53125,1
7,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,1,size,79.0,30.0,41.78125,-7.21875,1
8,28;galdos-electra;15;3;0.53;0.85;1.48;13,27;strindberg-miss-julie;3;1;1;1;1;2,1,averagePathLength,1.48,1.0,0.2687500000000007,0.7487500000000007,2
9,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,2,maxDegree,46.0,43.0,20.46875,17.46875,1
10,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,1,averagePathLength,1.58,1.71,0.16875000000000062,0.03875000000000073,1
11,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,1,averagePathLength,1.28,1.42,0.46875000000000067,0.32875000000000076,1
12,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,1,averagePathLength,1.39,1.2,0.3587500000000008,0.5487500000000007,2
13,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,2,maxDegree,30.0,33.0,4.46875,7.46875,2
14,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,9;racine-andromaque;8;3;0.43;0.64;1.79;5,2,density,0.29,0.43,-0.12625000000000008,0.013749999999999929,2
15,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,2,maxDegree,41.0,30.0,15.46875,4.46875,1
16,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,1,averagePathLength,1.28,2.81,0.46875000000000067,-1.0612499999999994,1
17,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,28;galdos-electra;15;3;0.53;0.85;1.48;13,1,averageClustering,0.89,0.85,0.05093750000000019,0.010937500000000155,1
18,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,27;strindberg-miss-julie;3;1;1;1;1;2,1,averagePathLength,1.56,1.0,0.18875000000000064,0.7487500000000007,2
19,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,2,averagePathLength,1.66,1.39,0.08875000000000077,0.3587500000000008,2
20,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,2,averagePathLength,2.83,1.2,-1.0812499999999994,0.5487500000000007,2
21,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,2,maxDegree,5.0,30.0,-20.53125,4.46875,2
22,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,2,maxDegree,67.0,33.0,41.46875,7.46875,1
23,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,1,diameter,4.0,3.0,0.875,-0.125,1
24,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,9;racine-andromaque;8;3;0.43;0.64;1.79;5,1,maxDegree,99.0,5.0,73.46875,-20.53125,1
25,3;euripides-electra;9;2;0.5;0.8;1.5;8,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,1,averagePathLength,1.5,1.56,0.2487500000000007,0.18875000000000064,1
26,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,27;strindberg-miss-julie;3;1;1;1;1;2,1,averagePathLength,1.66,1.0,0.08875000000000077,0.7487500000000007,2
27,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,2,averagePathLength,1.91,1.66,-0.16124999999999923,0.08875000000000077,2
28,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,2,averagePathLength,1.53,1.39,0.21875000000000067,0.3587500000000008,2
29,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,2,size,79.0,259.0,41.78125,221.78125,2
30,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,2,averagePathLength,1.52,1.2,0.22875000000000068,0.5487500000000007,2
31,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,2,averagePathLength,2.49,1.47,-0.7412499999999995,0.2787500000000007,2
32,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,2,maxDegree,43.0,30.0,17.46875,4.46875,1
33,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,1,averagePathLength,1.58,1.66,0.16875000000000062,0.08875000000000077,1
34,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,27;strindberg-miss-julie;3;1;1;1;1;2,1,diameter,4.0,1.0,0.875,-2.125,1
35,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,1,averagePathLength,1.28,1.91,0.46875000000000067,-0.16124999999999923,1
36,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,1,averagePathLength,1.42,1.66,0.32875000000000076,0.08875000000000077,1
37,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,1,maxDegree,41.0,12.0,15.46875,-13.53125,1
38,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,1,maxDegree,30.0,12.0,4.46875,-13.53125,1
39,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,1,averagePathLength,1.28,3.03,0.46875000000000067,-1.2812499999999991,1
40,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,diameter,5.0,6.0,1.875,2.875,2
41,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,2,maxDegree,24.0,26.0,-1.53125,0.46875,2
42,28;galdos-electra;15;3;0.53;0.85;1.48;13,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,2,averagePathLength,1.48,1.2,0.2687500000000007,0.5487500000000007,2
43,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,2,size,115.0,79.0,77.78125,41.78125,1
44,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,1,maxDegree,33.0,5.0,7.46875,-20.53125,1
45,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,1,diameter,4.0,5.0,0.875,1.875,2
46,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,2,size,16.0,259.0,-21.21875,221.78125,2
47,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,2,averageClustering,0.97,0.89,0.13093750000000015,0.05093750000000019,1
48,9;racine-andromaque;8;3;0.43;0.64;1.79;5,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,1,density,0.43,0.5,0.013749999999999929,0.08374999999999994,2
49,3;euripides-electra;9;2;0.5;0.8;1.5;8,28;galdos-electra;15;3;0.53;0.85;1.48;13,2,averagePathLength,1.5,1.48,0.2487500000000007,0.2687500000000007,2
50,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,2,averagePathLength,1.56,1.2,0.18875000000000064,0.5487500000000007,2
51,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,2,diameter,3.0,4.0,-0.125,0.875,2
52,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,2,diameter,3.0,5.0,-0.125,1.875,2
