turn,card1,card2,chooser,metric,value1,value2,div1,div2,winner
38,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,1,maxDegree,41.0,21.0,15.46875,-4.53125,1
39,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,1,averagePathLength,1.28,1.7,0.46875000000000067,0.04875000000000074,1
40,3;euripides-electra;9;2;0.5;0.8;1.5;8,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,1,averagePathLength,1.5,3.03,0.2487500000000007,-1.2812499999999991,1
41,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,1,averageClustering,0.89,0.76,0.05093750000000019,-0.07906249999999981,1
42,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,27;strindberg-miss-julie;3;1;1;1;1;2,1,diameter,4.0,1.0,0.875,-2.125,1
43,9;racine-andromaque;8;3;0.43;0.64;1.79;5,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,1,density,0.43,0.22,0.013749999999999929,-0.19625000000000006,1
44,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,1,averagePathLength,1.42,1.56,0.32875000000000076,0.18875000000000064,1
45,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,1,maxDegree,30.0,46.0,4.46875,20.46875,2
46,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,2,maxDegree,43.0,33.0,17.46875,7.46875,1
47,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,averagePathLength,1.39,2.83,0.3587500000000008,-1.0812499999999994,1
48,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,1,averagePathLength,1.28,1.7,0.46875000000000067,0.04875000000000074,1
49,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,1,averagePathLength,1.58,2.49,0.16875000000000062,-0.7412499999999995,1
