turn,card1,card2,chooser,metric,value1,value2,div1,div2,winner
27,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,1,maxDegree,99.0,5.0,73.46875,-20.53125,1
28,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,1,maxDegree,30.0,11.0,4.46875,-14.53125,1
29,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,1,size,259.0,34.0,221.78125,-3.21875,1
30,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,1,maxDegree,30.0,4.0,4.46875,-21.53125,1
31,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,1,averagePathLength,1.28,1.92,0.46875000000000067,-0.17124999999999924,1
32,9;racine-andromaque;8;3;0.43;0.64;1.79;5,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,1,density,0.43,0.73,0.013749999999999929,0.3137499999999999,2
33,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,2,averagePathLength,1.91,1.56,-0.16124999999999923,0.18875000000000064,2
34,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,2,maxDegree,41.0,43.0,15.46875,17.46875,2
35,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,2,averagePathLength,1.78,1.66,-0.031249999999999334,0.08875000000000077,2
36,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,2,size,6.0,115.0,-31.21875,77.78125,2
37,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,2,maxDegree,30.0,26.0,4.46875,0.46875,1
38,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,1,averagePathLength,1.42,2.49,0.32875000000000076,-0.7412499999999995,1
39,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,1,size,259.0,13.0,221.78125,-24.21875,1
40,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,1,maxDegree,33.0,14.0,7.46875,-11.53125,1
41,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,1,maxDegree,30.0,14.0,4.46875,-11.53125,1
42,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,1,averagePathLength,1.2,3.03,0.5487500000000007,-1.2812499999999991,1
43,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,28;galdos-electra;15;3;0.53;0.85;1.48;13,1,averagePathLength,1.28,1.48,0.46875000000000067,0.2687500000000007,1
44,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,27;strindberg-miss-julie;3;1;1;1;1;2,1,averageClustering,0.89,1.0,0.05093750000000019,0.16093750000000018,2
45,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,2,averageClustering,0.89,0.82,0.05093750000000019,-0.01906249999999987,1
46,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,1,maxDegree,26.0,3.0,0.46875,-22.53125,1
47,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,1,averagePathLength,1.42,1.58,0.32875000000000076,0.16875000000000062,1
48,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,1,size,79.0,15.0,41.78125,-22.21875,1
49,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,3;euripides-electra;9;2;0.5;0.8;1.5;8,1,size,259.0,9.0,221.78125,-28.21875,1
50,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,1,averagePathLength,1.39,1.71,0.3587500000000008,0.03875000000000073,1
51,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,9;racine-andromaque;8;3;0.43;0.64;1.79;5,1,maxDegree,33.0,5.0,7.46875,-20.53125,1
52,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,1,diameter,4.0,3.0,0.875,-0.125,1
53,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,1,maxDegree,30.0,42.0,4.46875,16.46875,2
54,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,2,averagePathLength,1.66,1.56,0.08875000000000077,0.18875000000000064,2
55,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,2,maxDegree,4.0,41.0,-21.53125,15.46875,2
56,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,2,maxDegree,29.0,43.0,3.46875,17.46875,2
57,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,2,maxDegree,12.0,99.0,-13.53125,73.46875,2
58,28;galdos-electra;15;3;0.53;0.85;1.48;13,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,2,averagePathLength,1.48,1.66,0.2687500000000007,0.08875000000000077,1
59,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,1,maxDegree,30.0,5.0,4.46875,-20.53125,1
60,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,1,averageClustering,0.82,0.98,-0.01906249999999987,0.14093750000000016,2
61,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,2,averageClustering,0.88,0.89,0.04093750000000018,0.05093750000000019,2
62,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,27;strindberg-miss-julie;3;1;1;1;1;2,2,averagePathLength,2.81,1.0,-1.0612499999999994,0.7487500000000007,2
63,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,2,maxDegree,11.0,30.0,-14.53125,4.46875,2
64,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,2,maxDegree,7.0,42.0,-18.53125,16.46875,2
65,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,2,averagePathLength,2.49,1.66,-0.7412499999999995,0.08875000000000077,2
66,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,2,averagePathLength,1.53,1.56,0.21875000000000067,0.18875000000000064,1
67,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,1,size,259.0,5.0,221.78125,-32.21875,1
68,3;euripides-electra;9;2;0.5;0.8;1.5;8,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,1,averagePathLength,1.5,1.62,0.2487500000000007,0.1287500000000006,1
69,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,1,averagePathLength,1.39,3.03,0.3587500000000008,-1.2812499999999991,1
70,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,1,diameter,4.0,3.0,0.875,-0.125,1
71,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,1,maxDegree,33.0,12.0,7.46875,-13.53125,1
72,9;racine-andromaque;8;3;0.43;0.64;1.79;5,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,1,density,0.43,0.23,0.013749999999999929,-0.18625000000000005,1
73,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,1,diameter,4.0,3.0,0.875,-0.125,1
74,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,1,averagePathLength,1.28,1.7,0.46875000000000067,0.04875000000000074,1
75,28;galdos-electra;15;3;0.53;0.85;1.48;13,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,1,averagePathLength,1.48,1.52,0.2687500000000007,0.22875000000000068,1
76,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,1,averagePathLength,1.66,1.92,0.08875000000000077,-0.17124999999999924,1
77,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,1,maxDegree,30.0,3.0,4.46875,-22.53125,1
78,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,27;strindberg-miss-julie;3;1;1;1;1;2,1,averagePathLength,1.47,1.0,0.2787500000000007,0.7487500000000007,2
79,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,2,averagePathLength,1.53,1.42,0.21875000000000067,0.32875000000000076,2
80,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,2,maxDegree,8.0,30.0,-17.53125,4.46875,2
81,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,2,averagePathLength,2.83,1.58,-1.0812499999999994,0.16875000000000062,2
82,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,2,maxDegree,4.0,42.0,-21.53125,16.46875,2
83,3;euripides-electra;9;2;0.5;0.8;1.5;8,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,2,size,9.0,79.0,-28.21875,41.78125,2
84,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,2,averagePathLength,1.62,1.66,0.1287500000000006,0.08875000000000077,1
85,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,1,averagePathLength,1.39,1.47,0.3587500000000008,0.2787500000000007,1
86,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,27;strindberg-miss-julie;3;1;1;1;1;2,1,size,79.0,3.0,41.78125,-34.21875,1
87,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,1,diameter,4.0,3.0,0.875,-0.125,1
88,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,1,maxDegree,43.0,11.0,17.46875,-14.53125,1
89,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,1,maxDegree,33.0,8.0,7.46875,-17.53125,1
90,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,1,averagePathLength,1.28,1.7,0.46875000000000067,0.04875000000000074,1
91,9;racine-andromaque;8;3;0.43;0.64;1.79;5,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,density,0.43,0.09,0.013749999999999929,-0.32625000000000004,1
92,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,1,maxDegree,99.0,7.0,73.46875,-18.53125,1
93,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,1,diameter,4.0,2.0,0.875,-1.125,1
94,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,1,averageClustering,0.82,0.91,-0.01906249999999987,0.07093750000000021,2
95,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,3;euripides-electra;9;2;0.5;0.8;1.5;8,2,averagePathLength,1.28,1.5,0.46875000000000067,0.2487500000000007,1
96,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,1,size,115.0,79.0,77.78125,41.78125,1
97,28;galdos-electra;15;3;0.53;0.85;1.48;13,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,1,averagePathLength,1.48,1.78,0.2687500000000007,-0.031249999999999334,1
98,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,1,maxDegree,26.0,42.0,0.46875,16.46875,2
99,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,2,maxDegree,21.0,26.0,-4.53125,0.46875,2
100,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,2,maxDegree,24.0,42.0,-1.53125,16.46875,2
101,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,2,averagePathLength,1.95,1.66,-0.20124999999999926,0.08875000000000077,2
102,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,2,maxDegree,3.0,26.0,-22.53125,0.46875,2
103,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,2,averageClustering,0.84,0.89,0.0009375000000001465,0.05093750000000019,2
104,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,2,maxDegree,14.0,42.0,-11.53125,16.46875,2
105,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,2,maxDegree,12.0,30.0,-13.53125,4.46875,2
106,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,2,averagePathLength,1.47,1.66,0.2787500000000007,0.08875000000000077,1
107,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,1,size,79.0,11.0,41.78125,-26.21875,1
108,27;strindberg-miss-julie;3;1;1;1;1;2,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,1,averagePathLength,1.0,1.52,0.7487500000000007,0.22875000000000068,1
109,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,1,diameter,4.0,3.0,0.875,-0.125,1
110,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,1,averagePathLength,1.53,1.92,0.21875000000000067,-0.17124999999999924,1
111,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,1,maxDegree,43.0,14.0,17.46875,-11.53125,1
112,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,1,averagePathLength,1.42,1.91,0.32875000000000076,-0.16124999999999923,1
113,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,1,maxDegree,33.0,12.0,7.46875,-13.53125,1
114,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,1,averagePathLength,1.56,1.95,0.18875000000000064,-0.20124999999999926,1
