turn,card1,card2,chooser,metric,value1,value2,div1,div2,winner
1,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,1,averagePathLength,1.47,2.11,0.2787500000000007,-0.3612499999999992,1
2,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,1,averagePathLength,1.39,3.03,0.3587500000000008,-1.2812499999999991,1
3,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,1,averagePathLength,1.56,1.42,0.18875000000000064,0.32875000000000076,2
4,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,2,averagePathLength,1.71,1.2,0.03875000000000073,0.5487500000000007,2
5,3;euripides-electra;9;2;0.5;0.8;1.5;8,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,2,averagePathLength,1.5,1.28,0.2487500000000007,0.46875000000000067,2
6,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,2,maxDegree,12.0,30.0,-13.53125,4.46875,2
7,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,2,maxDegree,7.0,26.0,-18.53125,0.46875,2
8,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,2,maxDegree,106.0,41.0,80.46875,15.46875,1
9,9;racine-andromaque;8;3;0.43;0.64;1.79;5,27;strindberg-miss-julie;3;1;1;1;1;2,1,density,0.43,1.0,0.013749999999999929,0.58375,2
10,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,2,size,15.0,79.0,-22.21875,41.78125,2
11,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,2,diameter,4.0,5.0,0.875,1.875,2
12,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,2,maxDegree,67.0,99.0,41.46875,73.46875,2
13,28;galdos-electra;15;3;0.53;0.85;1.48;13,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,2,averageClustering,0.85,0.82,0.010937500000000155,-0.01906249999999987,1
14,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,1,maxDegree,43.0,33.0,17.46875,7.46875,1
15,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,1,maxDegree,30.0,21.0,4.46875,-4.53125,1
16,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,1,averagePathLength,1.66,1.92,0.08875000000000077,-0.17124999999999924,1
17,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,1,averagePathLength,1.47,1.56,0.2787500000000007,0.18875000000000064,1
18,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,1,diameter,4.0,3.0,0.875,-0.125,1
19,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,1,averagePathLength,1.39,1.71,0.3587500000000008,0.03875000000000073,1
20,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,1,size,79.0,5.0,41.78125,-32.21875,1
21,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,3;euripides-electra;9;2;0.5;0.8;1.5;8,1,size,259.0,9.0,221.78125,-28.21875,1
22,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,1,maxDegree,41.0,15.0,15.46875,-10.53125,1
23,28;galdos-electra;15;3;0.53;0.85;1.48;13,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,1,averagePathLength,1.48,1.28,0.2687500000000007,0.46875000000000067,2
24,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,2,maxDegree,14.0,30.0,-11.53125,4.46875,2
25,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,2,averagePathLength,1.61,1.58,0.1387500000000006,0.16875000000000062,2
26,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,2,maxDegree,33.0,26.0,7.46875,0.46875,1
27,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,9;racine-andromaque;8;3;0.43;0.64;1.79;5,1,maxDegree,30.0,5.0,4.46875,-20.53125,1
28,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,27;strindberg-miss-julie;3;1;1;1;1;2,1,averagePathLength,1.66,1.0,0.08875000000000077,0.7487500000000007,2
