turn,card1,card2,chooser,metric,value1,value2,div1,div2,winner
1,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,1,averagePathLength,1.56,1.69,0.18875000000000064,0.058750000000000746,1
2,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,1,maxDegree,42.0,11.0,16.46875,-14.53125,1
3,9;racine-andromaque;8;3;0.43;0.64;1.79;5,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,1,density,0.43,0.54,0.013749999999999929,0.12374999999999997,2
4,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,2,maxDegree,26.0,43.0,0.46875,17.46875,2
5,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,2,averagePathLength,2.83,1.28,-1.0812499999999994,0.46875000000000067,2
6,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,2,maxDegree,14.0,30.0,-11.53125,4.46875,2
7,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,2,averageClustering,0.76,0.82,-0.07906249999999981,-0.01906249999999987,2
8,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,28;galdos-electra;15;3;0.53;0.85;1.48;13,2,averagePathLength,1.2,1.48,0.5487500000000007,0.2687500000000007,1
9,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,1,averagePathLength,1.28,1.39,0.46875000000000067,0.3587500000000008,1
10,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,27;strindberg-miss-julie;3;1;1;1;1;2,1,diameter,5.0,1.0,1.875,-2.125,1
11,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,1,size,115.0,26.0,77.78125,-11.21875,1
12,3;euripides-electra;9;2;0.5;0.8;1.5;8,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,1,averagePathLength,1.5,1.71,0.2487500000000007,0.03875000000000073,1
13,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,1,maxDegree,30.0,7.0,4.46875,-18.53125,1
14,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,1,size,79.0,18.0,41.78125,-19.21875,1
15,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,1,maxDegree,99.0,41.0,73.46875,15.46875,1
16,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,1,averageClustering,0.89,0.92,0.05093750000000019,0.08093750000000022,2
17,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,9;racine-andromaque;8;3;0.43;0.64;1.79;5,2,density,0.44,0.43,0.023749999999999938,0.013749999999999929,1
18,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,1,maxDegree,33.0,12.0,7.46875,-13.53125,1
19,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,1,maxDegree,42.0,26.0,16.46875,0.46875,1
20,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,1,averagePathLength,1.42,1.61,0.32875000000000076,0.1387500000000006,1
21,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,averagePathLength,1.2,2.83,0.5487500000000007,-1.0812499999999994,1
22,28;galdos-electra;15;3;0.53;0.85;1.48;13,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,1,averagePathLength,1.48,1.28,0.2687500000000007,0.46875000000000067,2
23,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,2,diameter,2.0,4.0,-1.125,0.875,2
24,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,2,maxDegree,12.0,30.0,-13.53125,4.46875,2
25,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,2,averagePathLength,2.81,1.47,-1.0612499999999994,0.2787500000000007,2
26,27;strindberg-miss-julie;3;1;1;1;1;2,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,2,averageClustering,1.0,0.82,0.16093750000000018,-0.01906249999999987,1
