turn,card1,card2,chooser,metric,value1,value2,div1,div2,winner
22,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,1,size,259.0,14.0,221.78125,-23.21875,1
23,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,1,maxDegree,43.0,24.0,17.46875,-1.53125,1
24,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,3;euripides-electra;9;2;0.5;0.8;1.5;8,1,maxDegree,30.0,8.0,4.46875,-17.53125,1
25,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,1,averagePathLength,1.28,2.11,0.46875000000000067,-0.3612499999999992,1
26,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,1,maxDegree,26.0,3.0,0.46875,-22.53125,1
27,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,1,maxDegree,99.0,21.0,73.46875,-4.53125,1
28,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,1,averageClustering,0.82,0.86,-0.01906249999999987,0.020937500000000164,2
29,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,2,maxDegree,8.0,33.0,-17.53125,7.46875,2
30,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,2,size,18.0,79.0,-19.21875,41.78125,2
31,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,2,averagePathLength,2.83,1.58,-1.0812499999999994,0.16875000000000062,2
32,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,2,size,14.0,79.0,-23.21875,41.78125,2
33,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,2,maxDegree,43.0,41.0,17.46875,15.46875,1
34,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,1,averageClustering,0.89,0.83,0.05093750000000019,-0.009062499999999862,1
35,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,9;racine-andromaque;8;3;0.43;0.64;1.79;5,1,maxDegree,30.0,5.0,4.46875,-20.53125,1
36,3;euripides-electra;9;2;0.5;0.8;1.5;8,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,1,averagePathLength,1.5,1.7,0.2487500000000007,0.04875000000000074,1
37,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,1,averagePathLength,1.28,1.42,0.46875000000000067,0.32875000000000076,1
38,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,1,diameter,4.0,2.0,0.875,-1.125,1
39,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,1,maxDegree,26.0,5.0,0.46875,-20.53125,1
40,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,27;strindberg-miss-julie;3;1;1;1;1;2,1,diameter,5.0,1.0,1.875,-2.125,1
41,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,1,maxDegree,99.0,42.0,73.46875,16.46875,1
42,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,1,diameter,4.0,3.0,0.875,-0.125,1
43,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,1,maxDegree,43.0,30.0,17.46875,4.46875,1
44,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,28;galdos-electra;15;3;0.53;0.85;1.48;13,1,maxDegree,41.0,13.0,15.46875,-12.53125,1
45,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,1,averageClustering,0.89,0.82,0.05093750000000019,-0.01906249999999987,1
46,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,1,averagePathLength,1.39,1.66,0.3587500000000008,0.08875000000000077,1
47,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,1,maxDegree,30.0,8.0,4.46875,-17.53125,1
48,9;racine-andromaque;8;3;0.43;0.64;1.79;5,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,1,density,0.43,0.31,0.013749999999999929,-0.10625000000000007,1
49,3;euripides-electra;9;2;0.5;0.8;1.5;8,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,1,averagePathLength,1.5,1.66,0.2487500000000007,0.08875000000000077,1
50,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,1,size,115.0,79.0,77.78125,41.78125,1
51,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,averagePathLength,1.28,2.83,0.46875000000000067,-1.0812499999999994,1
52,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,1,averagePathLength,1.42,1.58,0.32875000000000076,0.16875000000000062,1
53,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,1,diameter,4.0,2.0,0.875,-1.125,1
54,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,1,averagePathLength,1.2,2.49,0.5487500000000007,-0.7412499999999995,1
