turn,card1,card2,chooser,metric,value1,value2,div1,div2,winner
28,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,maxDegree,33.0,106.0,7.46875,80.46875,2
29,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,2,maxDegree,67.0,42.0,41.46875,16.46875,1
30,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,1,averageClustering,0.89,0.83,0.05093750000000019,-0.009062499999999862,1
31,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,1,averagePathLength,1.66,2.81,0.08875000000000077,-1.0612499999999994,1
32,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,1,maxDegree,30.0,14.0,4.46875,-11.53125,1
33,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,1,averagePathLength,1.53,1.58,0.21875000000000067,0.16875000000000062,1
34,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,27;strindberg-miss-julie;3;1;1;1;1;2,1,averagePathLength,1.66,1.0,0.08875000000000077,0.7487500000000007,2
35,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,2,averagePathLength,1.28,1.42,0.46875000000000067,0.32875000000000076,1
36,28;galdos-electra;15;3;0.53;0.85;1.48;13,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,1,averagePathLength,1.48,1.2,0.2687500000000007,0.5487500000000007,2
37,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,2,averagePathLength,1.61,1.56,0.1387500000000006,0.18875000000000064,2
38,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,2,maxDegree,26.0,99.0,0.46875,73.46875,2
39,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,2,maxDegree,67.0,30.0,41.46875,4.46875,1
40,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,1,maxDegree,42.0,46.0,16.46875,20.46875,2
41,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,2,size,30.0,79.0,-7.21875,41.78125,2
42,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,9;racine-andromaque;8;3;0.43;0.64;1.79;5,2,density,0.62,0.43,0.20374999999999993,0.013749999999999929,1
43,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,1,averagePathLength,1.66,1.71,0.08875000000000077,0.03875000000000073,1
44,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,3;euripides-electra;9;2;0.5;0.8;1.5;8,1,diameter,5.0,2.0,1.875,-1.125,1
45,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,1,maxDegree,30.0,14.0,4.46875,-11.53125,1
46,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,1,averageClustering,0.82,0.76,-0.01906249999999987,-0.07906249999999981,1
47,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,1,averagePathLength,1.53,1.28,0.21875000000000067,0.46875000000000067,2
48,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,2,maxDegree,7.0,41.0,-18.53125,15.46875,2
49,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,2,maxDegree,15.0,33.0,-10.53125,7.46875,2
50,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,2,size,13.0,259.0,-24.21875,221.78125,2
51,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,2,averagePathLength,1.7,1.66,0.04875000000000074,0.08875000000000077,2
52,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,27;strindberg-miss-julie;3;1;1;1;1;2,2,averagePathLength,1.95,1.0,-0.20124999999999926,0.7487500000000007,2
53,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,28;galdos-electra;15;3;0.53;0.85;1.48;13,2,averagePathLength,1.39,1.48,0.3587500000000008,0.2687500000000007,1
54,9;racine-andromaque;8;3;0.43;0.64;1.79;5,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,1,density,0.43,0.8,0.013749999999999929,0.38375,2
55,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,2,maxDegree,21.0,43.0,-4.53125,17.46875,2
56,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,2,averagePathLength,1.71,1.56,0.03875000000000073,0.18875000000000064,2
57,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,2,maxDegree,3.0,26.0,-22.53125,0.46875,2
58,3;euripides-electra;9;2;0.5;0.8;1.5;8,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,2,maxDegree,8.0,99.0,-17.53125,73.46875,2
59,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,2,maxDegree,30.0,42.0,4.46875,16.46875,2
60,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,2,size,24.0,79.0,-13.21875,41.78125,2
61,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,2,averageClustering,0.82,0.89,-0.01906249999999987,0.05093750000000019,2
62,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,2,size,6.0,79.0,-31.21875,41.78125,2
63,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,2,averagePathLength,1.39,1.53,0.3587500000000008,0.21875000000000067,1
64,28;galdos-electra;15;3;0.53;0.85;1.48;13,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,1,averagePathLength,1.48,1.28,0.2687500000000007,0.46875000000000067,2
65,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,2,averagePathLength,1.39,1.58,0.3587500000000008,0.16875000000000062,1
66,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,1,averagePathLength,1.53,1.62,0.21875000000000067,0.1287500000000006,1
67,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,1,averagePathLength,1.39,1.28,0.3587500000000008,0.46875000000000067,2
68,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,2,maxDegree,7.0,33.0,-18.53125,7.46875,2
69,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,2,averagePathLength,1.53,1.42,0.21875000000000067,0.32875000000000076,2
70,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,2,size,43.0,259.0,5.78125,221.78125,2
