turn,card1,card2,chooser,metric,value1,value2,div1,div2,winner
13,27;strindberg-miss-julie;3;1;1;1;1;2,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,1,averagePathLength,1.0,1.52,0.7487500000000007,0.22875000000000068,1
14,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,1,maxDegree,30.0,12.0,4.46875,-13.53125,1
15,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,size,79.0,259.0,41.78125,221.78125,2
16,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,2,averagePathLength,1.61,1.47,0.1387500000000006,0.2787500000000007,2
17,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,2,averageClustering,0.91,0.82,0.07093750000000021,-0.01906249999999987,1
18,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,1,maxDegree,42.0,30.0,16.46875,4.46875,1
19,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,1,averagePathLength,1.42,2.49,0.32875000000000076,-0.7412499999999995,1
20,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,averageClustering,0.89,0.96,0.05093750000000019,0.12093750000000014,2
21,9;racine-andromaque;8;3;0.43;0.64;1.79;5,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,2,maxDegree,5.0,43.0,-20.53125,17.46875,2
22,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,2,averagePathLength,1.69,1.47,0.058750000000000746,0.2787500000000007,2
23,28;galdos-electra;15;3;0.53;0.85;1.48;13,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,2,averageClustering,0.85,0.89,0.010937500000000155,0.05093750000000019,2
24,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,2,size,9.0,259.0,-28.21875,221.78125,2
25,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,9;racine-andromaque;8;3;0.43;0.64;1.79;5,2,density,0.2,0.43,-0.21625000000000005,0.013749999999999929,2
26,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,2,maxDegree,3.0,43.0,-22.53125,17.46875,2
27,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,2,maxDegree,4.0,33.0,-21.53125,7.46875,2
28,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,2,averagePathLength,1.39,1.47,0.3587500000000008,0.2787500000000007,1
29,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,28;galdos-electra;15;3;0.53;0.85;1.48;13,1,averagePathLength,1.66,1.48,0.08875000000000077,0.2687500000000007,2
30,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,2,averageClustering,0.85,0.89,0.010937500000000155,0.05093750000000019,2
31,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,2,averagePathLength,3.03,1.58,-1.2812499999999991,0.16875000000000062,2
32,3;euripides-electra;9;2;0.5;0.8;1.5;8,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,2,size,9.0,259.0,-28.21875,221.78125,2
33,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,2,size,14.0,115.0,-23.21875,77.78125,2
34,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,9;racine-andromaque;8;3;0.43;0.64;1.79;5,2,density,0.23,0.43,-0.18625000000000005,0.013749999999999929,2
35,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,2,diameter,3.0,5.0,-0.125,1.875,2
36,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,2,maxDegree,8.0,43.0,-17.53125,17.46875,2
37,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,2,averagePathLength,1.66,1.2,0.08875000000000077,0.5487500000000007,2
38,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,2,maxDegree,14.0,33.0,-11.53125,7.46875,2
39,27;strindberg-miss-julie;3;1;1;1;1;2,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,2,averagePathLength,1.0,1.66,0.7487500000000007,0.08875000000000077,1
40,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,28;galdos-electra;15;3;0.53;0.85;1.48;13,1,maxDegree,26.0,13.0,0.46875,-12.53125,1
41,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,1,maxDegree,30.0,21.0,4.46875,-4.53125,1
42,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,1,averagePathLength,1.53,1.92,0.21875000000000067,-0.17124999999999924,1
43,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,1,averagePathLength,1.28,3.03,0.46875000000000067,-1.2812499999999991,1
44,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,1,averageClustering,0.82,0.78,-0.01906249999999987,-0.059062499999999796,1
45,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,3;euripides-electra;9;2;0.5;0.8;1.5;8,1,maxDegree,42.0,8.0,16.46875,-17.53125,1
46,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,maxDegree,30.0,106.0,4.46875,80.46875,2
47,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,2,averagePathLength,1.42,1.28,0.32875000000000076,0.46875000000000067,2
48,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,2,size,79.0,115.0,41.78125,77.78125,2
49,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,2,maxDegree,12.0,99.0,-13.53125,73.46875,2
50,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,9;racine-andromaque;8;3;0.43;0.64;1.79;5,2,density,0.53,0.43,0.11374999999999996,0.013749999999999929,1
51,27;strindberg-miss-julie;3;1;1;1;1;2,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,1,averagePathLength,1.0,1.62,0.7487500000000007,0.1287500000000006,1
52,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,1,averagePathLength,1.66,2.81,0.08875000000000077,-1.0612499999999994,1
53,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,1,maxDegree,26.0,8.0,0.46875,-17.53125,1
54,28;galdos-electra;15;3;0.53;0.85;1.48;13,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,1,averagePathLength,1.48,1.61,0.2687500000000007,0.1387500000000006,1
55,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,1,maxDegree,30.0,14.0,4.46875,-11.53125,1
56,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,1,diameter,4.0,2.0,0.875,-1.125,1
57,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,1,averagePathLength,1.53,2.11,0.21875000000000067,-0.3612499999999992,1
58,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,1,averageClustering,0.89,0.87,0.05093750000000019,0.030937500000000173,1
59,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,1,averagePathLength,1.28,1.95,0.46875000000000067,-0.20124999999999926,1
60,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,size,79.0,259.0,41.78125,221.78125,2
61,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,2,averagePathLength,1.78,1.42,-0.031249999999999334,0.32875000000000076,2
62,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,2,averagePathLength,1.58,1.28,0.16875000000000062,0.46875000000000067,2
63,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,2,size,46.0,79.0,8.78125,41.78125,2
64,3;euripides-electra;9;2;0.5;0.8;1.5;8,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,2,size,9.0,115.0,-28.21875,77.78125,2
65,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,2,averagePathLength,1.47,1.39,0.2787500000000007,0.3587500000000008,2
66,9;racine-andromaque;8;3;0.43;0.64;1.79;5,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,2,maxDegree,5.0,99.0,-20.53125,73.46875,2
67,27;strindberg-miss-julie;3;1;1;1;1;2,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,2,size,3.0,79.0,-34.21875,41.78125,2
68,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,2,size,43.0,259.0,5.78125,221.78125,2
69,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,2,averageClustering,0.86,0.82,0.020937500000000164,-0.01906249999999987,1
70,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,1,diameter,5.0,3.0,1.875,-0.125,1
71,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,1,maxDegree,26.0,7.0,0.46875,-18.53125,1
72,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,1,averagePathLength,1.56,1.28,0.18875000000000064,0.46875000000000067,2
73,28;galdos-electra;15;3;0.53;0.85;1.48;13,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,2,maxDegree,13.0,42.0,-12.53125,16.46875,2
74,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,2,size,48.0,79.0,10.78125,41.78125,2
75,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,3;euripides-electra;9;2;0.5;0.8;1.5;8,2,averagePathLength,1.7,1.5,0.04875000000000074,0.2487500000000007,2
76,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,2,size,18.0,115.0,-19.21875,77.78125,2
77,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,2,averagePathLength,1.71,1.47,0.03875000000000073,0.2787500000000007,2
78,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,2,averagePathLength,1.2,1.39,0.5487500000000007,0.3587500000000008,1
79,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,9;racine-andromaque;8;3;0.43;0.64;1.79;5,1,averagePathLength,1.53,1.79,0.21875000000000067,-0.04124999999999934,1
80,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,1,diameter,4.0,3.0,0.875,-0.125,1
81,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,27;strindberg-miss-julie;3;1;1;1;1;2,1,averageClustering,0.89,1.0,0.05093750000000019,0.16093750000000018,2
82,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,2,size,34.0,79.0,-3.21875,41.78125,2
83,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,2,maxDegree,15.0,41.0,-10.53125,15.46875,2
84,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,2,size,35.0,259.0,-2.21875,221.78125,2
85,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,2,averagePathLength,1.66,1.56,0.08875000000000077,0.18875000000000064,2
86,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,2,averagePathLength,1.78,1.28,-0.031249999999999334,0.46875000000000067,2
87,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,28;galdos-electra;15;3;0.53;0.85;1.48;13,2,averagePathLength,2.81,1.48,-1.0612499999999994,0.2687500000000007,2
88,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,2,maxDegree,11.0,42.0,-14.53125,16.46875,2
89,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,2,maxDegree,26.0,43.0,0.46875,17.46875,2
90,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,2,size,9.0,79.0,-28.21875,41.78125,2
91,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,2,maxDegree,4.0,30.0,-21.53125,4.46875,2
92,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,3;euripides-electra;9;2;0.5;0.8;1.5;8,2,averagePathLength,1.39,1.5,0.3587500000000008,0.2487500000000007,1
93,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,1,averagePathLength,1.53,1.66,0.21875000000000067,0.08875000000000077,1
94,9;racine-andromaque;8;3;0.43;0.64;1.79;5,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,1,density,0.43,0.2,0.013749999999999929,-0.21625000000000005,1
95,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,1,diameter,4.0,4.0,0.875,0.875,0
96,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,1,averagePathLength,1.39,1.92,0.3587500000000008,-0.17124999999999924,1
97,3;euripides-electra;9;2;0.5;0.8;1.5;8,27;strindberg-miss-julie;3;1;1;1;1;2,1,averagePathLength,1.5,1.0,0.2487500000000007,0.7487500000000007,2
98,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,2,maxDegree,12.0,33.0,-13.53125,7.46875,2
99,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,2,size,18.0,79.0,-19.21875,41.78125,2
100,9;racine-andromaque;8;3;0.43;0.64;1.79;5,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,2,averagePathLength,1.79,1.28,-0.04124999999999934,0.46875000000000067,2
101,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,2,maxDegree,67.0,41.0,41.46875,15.46875,1
102,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,1,diameter,4.0,3.0,0.875,-0.125,1
103,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,diameter,4.0,6.0,0.875,2.875,2
104,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,2,averagePathLength,1.78,1.66,-0.031249999999999334,0.08875000000000077,2
105,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,2,averagePathLength,1.47,1.56,0.2787500000000007,0.18875000000000064,1
106,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,1,averagePathLength,1.39,1.78,0.3587500000000008,-0.031249999999999334,1
107,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,1,averageClustering,0.89,0.86,0.05093750000000019,0.020937500000000164,1
108,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,1,size,115.0,11.0,77.78125,-26.21875,1
109,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,28;galdos-electra;15;3;0.53;0.85;1.48;13,1,maxDegree,41.0,13.0,15.46875,-12.53125,1
110,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,1,diameter,4.0,3.0,0.875,-0.125,1
111,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,1,maxDegree,30.0,42.0,4.46875,16.46875,2
112,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,2,maxDegree,5.0,26.0,-20.53125,0.46875,2
113,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,2,maxDegree,8.0,43.0,-17.53125,17.46875,2
114,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,2,averagePathLength,1.39,1.58,0.3587500000000008,0.16875000000000062,1
115,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,1,averageClustering,0.82,0.87,-0.01906249999999987,0.030937500000000173,2
116,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,2,averagePathLength,1.92,1.2,-0.17124999999999924,0.5487500000000007,2
117,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,2,maxDegree,12.0,30.0,-13.53125,4.46875,2
118,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,3;euripides-electra;9;2;0.5;0.8;1.5;8,2,averagePathLength,1.7,1.5,0.04875000000000074,0.2487500000000007,2
119,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,27;strindberg-miss-julie;3;1;1;1;1;2,2,averagePathLength,2.81,1.0,-1.0612499999999994,0.7487500000000007,2
120,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,2,averagePathLength,1.62,1.53,0.1287500000000006,0.21875000000000067,2
121,28;galdos-electra;15;3;0.53;0.85;1.48;13,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,2,maxDegree,13.0,33.0,-12.53125,7.46875,2
122,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,2,averagePathLength,2.11,1.66,-0.3612499999999992,0.08875000000000077,2
123,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,2,size,13.0,79.0,-24.21875,41.78125,2
124,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,9;racine-andromaque;8;3;0.43;0.64;1.79;5,2,density,0.62,0.43,0.20374999999999993,0.013749999999999929,1
125,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,1,averagePathLength,1.58,1.28,0.16875000000000062,0.46875000000000067,2
126,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,2,diameter,2.0,4.0,-1.125,0.875,2
127,9;racine-andromaque;8;3;0.43;0.64;1.79;5,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,2,size,8.0,259.0,-29.21875,221.78125,2
