turn,card1,card2,chooser,metric,value1,value2,div1,div2,winner
1,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,1,maxDegree,41.0,5.0,15.46875,-20.53125,1
2,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,1,size,79.0,79.0,41.78125,41.78125,0
3,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,1,maxDegree,30.0,33.0,4.46875,7.46875,2
4,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,28;galdos-electra;15;3;0.53;0.85;1.48;13,2,averagePathLength,1.28,1.48,0.46875000000000067,0.2687500000000007,1
5,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,1,averagePathLength,1.56,1.7,0.18875000000000064,0.04875000000000074,1
6,3;euripides-electra;9;2;0.5;0.8;1.5;8,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,1,averagePathLength,1.5,1.78,0.2487500000000007,-0.031249999999999334,1
7,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,1,averagePathLength,1.66,1.52,0.08875000000000077,0.22875000000000068,2
8,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,27;strindberg-miss-julie;3;1;1;1;1;2,2,averagePathLength,2.81,1.0,-1.0612499999999994,0.7487500000000007,2
9,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,2,averagePathLength,1.92,1.42,-0.17124999999999924,0.32875000000000076,2
10,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,2,size,13.0,259.0,-24.21875,221.78125,2
11,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,2,averagePathLength,1.78,1.53,-0.031249999999999334,0.21875000000000067,2
12,9;racine-andromaque;8;3;0.43;0.64;1.79;5,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,2,diameter,3.0,4.0,-0.125,0.875,2
13,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,2,averagePathLength,1.91,1.58,-0.16124999999999923,0.16875000000000062,2
14,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,2,averagePathLength,1.28,1.2,0.46875000000000067,0.5487500000000007,2
15,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,2,diameter,3.0,4.0,-0.125,0.875,2
16,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,2,maxDegree,41.0,30.0,15.46875,4.46875,1
17,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,1,averagePathLength,1.47,1.69,0.2787500000000007,0.058750000000000746,1
18,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,1,size,79.0,26.0,41.78125,-11.21875,1
19,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,1,size,79.0,30.0,41.78125,-7.21875,1
20,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,1,maxDegree,43.0,3.0,17.46875,-22.53125,1
21,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,27;strindberg-miss-julie;3;1;1;1;1;2,1,maxDegree,30.0,2.0,4.46875,-23.53125,1
22,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,1,averagePathLength,1.28,1.92,0.46875000000000067,-0.17124999999999924,1
23,28;galdos-electra;15;3;0.53;0.85;1.48;13,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,1,averagePathLength,1.48,1.42,0.2687500000000007,0.32875000000000076,2
24,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,2,averagePathLength,1.56,1.39,0.18875000000000064,0.3587500000000008,2
25,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,2,size,115.0,259.0,77.78125,221.78125,2
26,3;euripides-electra;9;2;0.5;0.8;1.5;8,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,2,maxDegree,8.0,99.0,-17.53125,73.46875,2
27,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,2,averagePathLength,1.78,1.53,-0.031249999999999334,0.21875000000000067,2
28,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,9;racine-andromaque;8;3;0.43;0.64;1.79;5,2,density,0.38,0.43,-0.03625000000000006,0.013749999999999929,2
29,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,2,diameter,3.0,4.0,-0.125,0.875,2
30,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,2,maxDegree,5.0,42.0,-20.53125,16.46875,2
31,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,2,averagePathLength,1.69,1.58,0.058750000000000746,0.16875000000000062,2
32,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,2,averagePathLength,2.49,1.28,-0.7412499999999995,0.46875000000000067,2
33,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,2,averagePathLength,1.66,1.2,0.08875000000000077,0.5487500000000007,2
34,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,2,averagePathLength,3.03,1.66,-1.2812499999999991,0.08875000000000077,2
35,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,2,diameter,3.0,4.0,-0.125,0.875,2
36,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,28;galdos-electra;15;3;0.53;0.85;1.48;13,2,averagePathLength,1.61,1.48,0.1387500000000006,0.2687500000000007,2
37,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,2,averagePathLength,2.81,1.42,-1.0612499999999994,0.32875000000000076,2
38,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,2,averagePathLength,1.7,1.56,0.04875000000000074,0.18875000000000064,2
39,27;strindberg-miss-julie;3;1;1;1;1;2,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,2,averagePathLength,1.0,1.39,0.7487500000000007,0.3587500000000008,1
40,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,1,averagePathLength,1.28,1.7,0.46875000000000067,0.04875000000000074,1
41,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,averageClustering,0.89,0.96,0.05093750000000019,0.12093750000000014,2
42,27;strindberg-miss-julie;3;1;1;1;1;2,3;euripides-electra;9;2;0.5;0.8;1.5;8,2,averagePathLength,1.0,1.5,0.7487500000000007,0.2487500000000007,1
