turn,card1,card2,chooser,metric,value1,value2,div1,div2,winner
1,28;galdos-electra;15;3;0.53;0.85;1.48;13,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,averagePathLength,1.48,2.83,0.2687500000000007,-1.0812499999999994,1
2,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,1,averagePathLength,1.66,2.49,0.08875000000000077,-0.7412499999999995,1
3,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,1,averagePathLength,1.53,2.81,0.21875000000000067,-1.0612499999999994,1
4,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,1,averageClustering,0.89,0.86,0.05093750000000019,0.020937500000000164,1
5,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,27;strindberg-miss-julie;3;1;1;1;1;2,1,size,79.0,3.0,41.78125,-34.21875,1
6,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,1,averagePathLength,1.66,1.7,0.08875000000000077,0.04875000000000074,1
7,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,9;racine-andromaque;8;3;0.43;0.64;1.79;5,1,maxDegree,43.0,5.0,17.46875,-20.53125,1
8,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,1,averagePathLength,1.2,1.42,0.5487500000000007,0.32875000000000076,1
9,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,1,maxDegree,26.0,14.0,0.46875,-11.53125,1
10,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,1,averagePathLength,1.39,1.7,0.3587500000000008,0.04875000000000074,1
11,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,1,maxDegree,30.0,8.0,4.46875,-17.53125,1
12,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,1,averagePathLength,1.58,1.47,0.16875000000000062,0.2787500000000007,2
13,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,2,maxDegree,14.0,99.0,-11.53125,73.46875,2
14,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,2,diameter,2.0,4.0,-1.125,0.875,2
15,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,3;euripides-electra;9;2;0.5;0.8;1.5;8,2,averagePathLength,1.91,1.5,-0.16124999999999923,0.2487500000000007,2
16,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,2,averagePathLength,1.62,1.28,0.1287500000000006,0.46875000000000067,2
17,28;galdos-electra;15;3;0.53;0.85;1.48;13,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,2,averagePathLength,1.48,1.58,0.2687500000000007,0.16875000000000062,1
18,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,1,size,259.0,6.0,221.78125,-31.21875,1
19,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,1,averagePathLength,1.66,1.78,0.08875000000000077,-0.031249999999999334,1
20,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,1,size,79.0,103.0,41.78125,65.78125,2
21,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,2,maxDegree,12.0,33.0,-13.53125,7.46875,2
22,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,2,diameter,5.0,4.0,1.875,0.875,1
23,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,1,averageClustering,0.89,0.91,0.05093750000000019,0.07093750000000021,2
24,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,3;euripides-electra;9;2;0.5;0.8;1.5;8,2,averagePathLength,1.28,1.5,0.46875000000000067,0.2487500000000007,1
25,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,1,size,79.0,43.0,41.78125,5.78125,1
26,27;strindberg-miss-julie;3;1;1;1;1;2,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,1,averagePathLength,1.0,1.28,0.7487500000000007,0.46875000000000067,1
27,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,1,averagePathLength,1.66,2.49,0.08875000000000077,-0.7412499999999995,1
28,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,1,size,115.0,103.0,77.78125,65.78125,1
29,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,1,maxDegree,43.0,12.0,17.46875,-13.53125,1
30,9;racine-andromaque;8;3;0.43;0.64;1.79;5,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,1,density,0.43,0.31,0.013749999999999929,-0.10625000000000007,1
31,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,1,averagePathLength,1.2,1.92,0.5487500000000007,-0.17124999999999924,1
32,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,1,averagePathLength,1.42,1.91,0.32875000000000076,-0.16124999999999923,1
