turn,card1,card2,chooser,metric,value1,value2,div1,div2,winner
1,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,1,averagePathLength,1.39,2.11,0.3587500000000008,-0.3612499999999992,1
2,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,1,averagePathLength,1.47,1.61,0.2787500000000007,0.1387500000000006,1
3,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,27;strindberg-miss-julie;3;1;1;1;1;2,1,averagePathLength,1.2,1.0,0.5487500000000007,0.7487500000000007,2
4,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,2,averagePathLength,1.52,1.56,0.22875000000000068,0.18875000000000064,1
5,28;galdos-electra;15;3;0.53;0.85;1.48;13,3;euripides-electra;9;2;0.5;0.8;1.5;8,1,averagePathLength,1.48,1.5,0.2687500000000007,0.2487500000000007,1
6,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,1,diameter,5.0,2.0,1.875,-1.125,1
7,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,1,size,259.0,13.0,221.78125,-24.21875,1
8,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,9;racine-andromaque;8;3;0.43;0.64;1.79;5,1,averagePathLength,1.66,1.79,0.08875000000000077,-0.04124999999999934,1
9,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,1,maxDegree,30.0,42.0,4.46875,16.46875,2
10,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,2,maxDegree,21.0,33.0,-4.53125,7.46875,2
11,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,2,maxDegree,12.0,41.0,-13.53125,15.46875,2
12,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,2,diameter,6.0,4.0,2.875,0.875,1
13,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,1,averageClustering,0.82,0.89,-0.01906249999999987,0.05093750000000019,2
14,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,2,size,103.0,79.0,65.78125,41.78125,1
15,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,1,averagePathLength,1.58,1.7,0.16875000000000062,0.04875000000000074,1
16,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,1,averagePathLength,1.28,1.95,0.46875000000000067,-0.20124999999999926,1
17,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,1,averagePathLength,1.39,1.2,0.3587500000000008,0.5487500000000007,2
18,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,27;strindberg-miss-julie;3;1;1;1;1;2,2,averagePathLength,2.11,1.0,-0.3612499999999992,0.7487500000000007,2
19,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,2,maxDegree,5.0,30.0,-20.53125,4.46875,2
20,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,2,maxDegree,43.0,42.0,17.46875,16.46875,1
21,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,1,maxDegree,26.0,21.0,0.46875,-4.53125,1
22,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,1,averagePathLength,1.56,1.69,0.18875000000000064,0.058750000000000746,1
23,28;galdos-electra;15;3;0.53;0.85;1.48;13,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,1,averagePathLength,1.48,1.53,0.2687500000000007,0.21875000000000067,1
24,3;euripides-electra;9;2;0.5;0.8;1.5;8,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,1,averagePathLength,1.5,1.62,0.2487500000000007,0.1287500000000006,1
25,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,1,diameter,5.0,3.0,1.875,-0.125,1
26,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,1,averagePathLength,1.28,1.92,0.46875000000000067,-0.17124999999999924,1
27,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,1,size,259.0,13.0,221.78125,-24.21875,1
28,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,1,averagePathLength,1.42,1.2,0.32875000000000076,0.5487500000000007,2
29,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,2,diameter,3.0,4.0,-0.125,0.875,2
30,9;racine-andromaque;8;3;0.43;0.64;1.79;5,27;strindberg-miss-julie;3;1;1;1;1;2,2,averagePathLength,1.79,1.0,-0.04124999999999934,0.7487500000000007,2
31,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,2,averagePathLength,3.03,1.47,-1.2812499999999991,0.2787500000000007,2
