turn,card1,card2,chooser,metric,value1,value2,div1,div2,winner
1,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,28;galdos-electra;15;3;0.53;0.85;1.48;13,1,averagePathLength,1.39,1.48,0.3587500000000008,0.2687500000000007,1
2,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,1,diameter,4.0,3.0,0.875,-0.125,1
3,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,1,maxDegree,26.0,30.0,0.46875,4.46875,2
4,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,2,averagePathLength,1.66,1.58,0.08875000000000077,0.16875000000000062,2
5,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,2,averagePathLength,1.42,1.56,0.32875000000000076,0.18875000000000064,1
6,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,3;euripides-electra;9;2;0.5;0.8;1.5;8,1,maxDegree,99.0,8.0,73.46875,-17.53125,1
7,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,1,averagePathLength,1.47,2.81,0.2787500000000007,-1.0612499999999994,1
8,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,27;strindberg-miss-julie;3;1;1;1;1;2,1,maxDegree,42.0,2.0,16.46875,-23.53125,1
9,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,1,size,115.0,25.0,77.78125,-12.21875,1
10,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,1,maxDegree,43.0,4.0,17.46875,-21.53125,1
11,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,1,size,79.0,26.0,41.78125,-11.21875,1
