turn,card1,card2,chooser,metric,value1,value2,div1,div2,winner
1,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,27;strindberg-miss-julie;3;1;1;1;1;2,1,maxDegree,33.0,2.0,7.46875,-23.53125,1
2,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,9;racine-andromaque;8;3;0.43;0.64;1.79;5,1,maxDegree,30.0,5.0,4.46875,-20.53125,1
3,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,1,size,79.0,46.0,41.78125,8.78125,1
4,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,1,maxDegree,99.0,15.0,73.46875,-10.53125,1
5,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,1,averagePathLength,1.47,1.95,0.2787500000000007,-0.20124999999999926,1
6,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,1,averagePathLength,1.39,1.28,0.3587500000000008,0.46875000000000067,2
7,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,2,averageClustering,0.78,0.82,-0.059062499999999796,-0.01906249999999987,2
8,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,28;galdos-electra;15;3;0.53;0.85;1.48;13,2,averagePathLength,1.71,1.48,0.03875000000000073,0.2687500000000007,2
9,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,2,diameter,3.0,5.0,-0.125,1.875,2
10,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,2,averagePathLength,1.66,1.66,0.08875000000000077,0.08875000000000077,0
11,3;euripides-electra;9;2;0.5;0.8;1.5;8,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,2,averagePathLength,1.5,1.42,0.2487500000000007,0.32875000000000076,2
12,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,2,size,15.0,259.0,-22.21875,221.78125,2
13,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,2,size,5.0,115.0,-32.21875,77.78125,2
14,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,2,maxDegree,24.0,41.0,-1.53125,15.46875,2
15,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,2,diameter,2.0,4.0,-1.125,0.875,2
16,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,2,averagePathLength,1.69,1.39,0.058750000000000746,0.3587500000000008,2
17,27;strindberg-miss-julie;3;1;1;1;1;2,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,2,averagePathLength,1.0,1.28,0.7487500000000007,0.46875000000000067,1
18,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,1,maxDegree,30.0,7.0,4.46875,-18.53125,1
19,9;racine-andromaque;8;3;0.43;0.64;1.79;5,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,1,density,0.43,0.29,0.013749999999999929,-0.12625000000000008,1
20,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,1,size,79.0,25.0,41.78125,-12.21875,1
21,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,28;galdos-electra;15;3;0.53;0.85;1.48;13,1,maxDegree,42.0,13.0,16.46875,-12.53125,1
22,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,1,maxDegree,99.0,43.0,73.46875,17.46875,1
23,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,1,averagePathLength,1.28,2.81,0.46875000000000067,-1.0612499999999994,1
24,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,1,averagePathLength,1.47,1.66,0.2787500000000007,0.08875000000000077,1
25,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,1,maxDegree,30.0,14.0,4.46875,-11.53125,1
26,27;strindberg-miss-julie;3;1;1;1;1;2,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,1,averagePathLength,1.0,1.52,0.7487500000000007,0.22875000000000068,1
27,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,1,averagePathLength,1.28,3.03,0.46875000000000067,-1.2812499999999991,1
28,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,3;euripides-electra;9;2;0.5;0.8;1.5;8,1,maxDegree,30.0,8.0,4.46875,-17.53125,1
29,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,1,averagePathLength,1.58,1.42,0.16875000000000062,0.32875000000000076,2
30,9;racine-andromaque;8;3;0.43;0.64;1.79;5,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,2,averagePathLength,1.79,1.53,-0.04124999999999934,0.21875000000000067,2
31,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,2,size,16.0,259.0,-21.21875,221.78125,2
32,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,2,averagePathLength,2.49,1.2,-0.7412499999999995,0.5487500000000007,2
33,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,2,size,25.0,115.0,-12.21875,77.78125,2
34,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,2,averageClustering,0.91,0.89,0.07093750000000021,0.05093750000000019,1
35,28;galdos-electra;15;3;0.53;0.85;1.48;13,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,1,averagePathLength,1.48,1.62,0.2687500000000007,0.1287500000000006,1
36,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,1,maxDegree,99.0,8.0,73.46875,-17.53125,1
37,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,1,maxDegree,43.0,14.0,17.46875,-11.53125,1
38,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,1,averagePathLength,1.28,1.69,0.46875000000000067,0.058750000000000746,1
39,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,1,diameter,5.0,2.0,1.875,-1.125,1
40,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,1,averagePathLength,1.47,1.58,0.2787500000000007,0.16875000000000062,1
41,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,1,averagePathLength,1.66,1.42,0.08875000000000077,0.32875000000000076,2
42,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,9;racine-andromaque;8;3;0.43;0.64;1.79;5,2,density,0.24,0.43,-0.17625000000000007,0.013749999999999929,2
43,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,2,averagePathLength,1.66,1.53,0.08875000000000077,0.21875000000000067,2
44,27;strindberg-miss-julie;3;1;1;1;1;2,4;aristophanes-the-frogs;16;3;0.29;0.82;1.78;14,2,averageClustering,1.0,0.82,0.16093750000000018,-0.01906249999999987,1
45,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,maxDegree,26.0,106.0,0.46875,80.46875,2
46,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,2,size,14.0,79.0,-23.21875,41.78125,2
47,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,2,averagePathLength,3.03,1.2,-1.2812499999999991,0.5487500000000007,2
48,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,23;kivi-heath-cobblers;25;4;0.39;0.85;1.71;21,2,diameter,3.0,4.0,-0.125,0.875,2
49,3;euripides-electra;9;2;0.5;0.8;1.5;8,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,2,size,9.0,115.0,-28.21875,77.78125,2
50,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,2,averagePathLength,1.91,1.66,-0.16124999999999923,0.08875000000000077,2
51,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,2,averagePathLength,1.92,1.42,-0.17124999999999924,0.32875000000000076,2
52,28;galdos-electra;15;3;0.53;0.85;1.48;13,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,2,maxDegree,13.0,30.0,-12.53125,4.46875,2
53,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,9;racine-andromaque;8;3;0.43;0.64;1.79;5,2,density,0.38,0.43,-0.03625000000000006,0.013749999999999929,2
54,22;madach-the-tragedy-of-man;103;3;0.23;0.97;1.78;99,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,2,averagePathLength,1.78,1.66,-0.031249999999999334,0.08875000000000077,2
55,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,15;inchbald-lovers-vows;15;3;0.54;0.85;1.53;12,2,averagePathLength,1.56,1.53,0.18875000000000064,0.21875000000000067,2
56,14;tieck-puss-in-boots;48;3;0.45;0.87;1.61;43,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,2,maxDegree,43.0,26.0,17.46875,0.46875,1
57,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,1,diameter,4.0,6.0,0.875,2.875,2
58,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,2,averagePathLength,1.28,1.28,0.46875000000000067,0.46875000000000067,0
59,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,2,size,11.0,79.0,-26.21875,41.78125,2
60,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,32;beckett-waiting-for-godot;5;2;0.8;0.87;1.2;4,2,averagePathLength,1.39,1.2,0.3587500000000008,0.5487500000000007,2
61,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,2,maxDegree,5.0,30.0,-20.53125,4.46875,2
