turn,card1,card2,chooser,metric,value1,value2,div1,div2,winner
1,13;goethe-gotz-von-berlichingen-with-the-iron-hand;79;5;0.09;0.87;2.49;46,30;chekhov-the-cherry-orchard;14;2;0.73;0.86;1.28;12,1,size,79.0,14.0,41.78125,-23.21875,1
2,31;brecht-mother-courage-and-her-children;35;3;0.24;0.89;1.95;30,1;aeschylus-the-persians;6;2;0.53;0.76;1.47;5,1,maxDegree,30.0,5.0,4.46875,-20.53125,1
3,20;grabbe-napoleon-or-the-hundred-days;259;6;0.09;0.96;2.83;106,21;gogol-the-government-inspector;30;3;0.5;0.88;1.52;26,1,size,259.0,30.0,221.78125,-7.21875,1
4,7;jonson-volpone-or-the-fox;26;3;0.5;0.86;1.66;21,19;hugo-hernani-or-castilian-honour;30;3;0.29;0.89;1.92;24,1,averagePathLength,1.66,1.92,0.08875000000000077,-0.17124999999999924,1
5,9;racine-andromaque;8;3;0.43;0.64;1.79;5,29;schnitzler-la-ronde;11;5;0.22;0.15;2.81;3,1,density,0.43,0.22,0.013749999999999929,-0.19625000000000006,1
6,8;barca-life-is-a-dream;18;3;0.4;0.84;1.66;14,27;strindberg-miss-julie;3;1;1;1;1;2,1,averagePathLength,1.66,1.0,0.08875000000000077,0.7487500000000007,2
7,6;shakespeare-hamlet;34;3;0.34;0.86;1.7;30,18;mitford-rienzi;34;2;0.31;0.87;1.69;33,2,maxDegree,30.0,33.0,4.46875,7.46875,2
8,17;pushkin-boris-godunov;79;6;0.11;0.92;3.03;29,16;goethe-faust-part-one;115;3;0.2;0.98;1.7;67,2,size,79.0,115.0,41.78125,77.78125,2
9,24;ibsen-a-dolls-house;9;2;0.44;0.81;1.56;8,3;euripides-electra;9;2;0.5;0.8;1.5;8,2,averagePathLength,1.56,1.5,0.18875000000000064,0.2487500000000007,2
10,26;tolstoy-the-power-of-darkness;24;4;0.25;0.79;2.11;14,11;behn-the-rover-parts-one-and-two;43;3;0.38;0.84;1.62;41,2,maxDegree,14.0,41.0,-11.53125,15.46875,2
11,28;galdos-electra;15;3;0.53;0.85;1.48;13,10;moliere-the-miser;13;2;0.62;0.83;1.39;12,2,averagePathLength,1.48,1.39,0.2687500000000007,0.3587500000000008,2
12,25;caragiale-a-lost-letter;17;3;0.73;0.91;1.28;15,12;goldoni-the-servant-of-two-masters;13;3;0.59;0.87;1.42;11,2,averagePathLength,1.28,1.42,0.46875000000000067,0.32875000000000076,1
13,2;sophocles-antigone;9;3;0.44;0.78;1.58;7,5;marlowe-doctor-faustus-quarto-of-1616;46;4;0.16;0.91;1.91;42,1,averagePathLength,1.58,1.91,0.16875000000000062,-0.16124999999999923,1
